source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
4,1,2,3,0.9794,72,0.002036659877800407,0.9804834774894655
4,1,2,4,0.9794,336,0.9674134419551935,0.9662896429363496
5,1,2,0,0.9794,106,0.008968609865470852,0.9813350900307422
5,1,2,1,0.9794,501,0.9753363228699552,0.9519104084321476
5,1,2,2,0.9794,88,0.002242152466367713,0.9815546772068511
5,1,2,3,0.9794,490,0.9798206278026906,0.9547650417215635
5,1,2,4,0.9794,106,0.006726457399103139,0.9810057092665788
6,1,2,0,0.9794,20,0.0020876826722338203,0.980092899800929
6,1,2,1,0.9794,20,0.0041753653444676405,0.980092899800929
6,1,2,2,0.9794,20,0.0041753653444676405,0.9799823047998231
6,1,2,3,0.9794,20,0.0020876826722338203,0.980092899800929
6,1,2,4,0.9794,45,0.0020876826722338203,0.9805352798053528
7,1,2,0,0.9794,42,0.0019455252918287938,0.9808292465448061
7,1,2,1,0.9794,70,0.011673151750972763,0.9814979937583593
7,1,2,2,0.9794,411,0.9785992217898832,0.9592064199732501
7,1,2,3,0.9794,66,0.007782101167315175,0.9812750780205083
7,1,2,4,0.9794,429,0.980544747081712,0.9525189478377173
8,1,2,0,0.9794,395,0.9568788501026694,0.9639929093729227
8,1,2,1,0.9794,20,0.002053388090349076,0.9814978949700864
8,1,2,2,0.9794,433,0.9671457905544147,0.9514735209395081
8,1,2,3,0.9794,428,0.9794661190965093,0.9563483270551739
8,1,2,4,0.9794,459,0.9794661190965093,0.9498116552182584
9,1,2,0,0.9794,20,0.0039603960396039604,0.9816483149816483
9,1,2,1,0.9794,20,0.0019801980198019802,0.9817595373150929
9,1,2,2,0.9794,20,0.0039603960396039604,0.9816483149816483
9,1,2,3,0.9794,20,0.0039603960396039604,0.9817595373150929
9,1,2,4,0.9794,20,0.0039603960396039604,0.9818707596485374
0,2,2,0,0.9794,226,0.9795918367346939,0.9733924611973392
0,2,2,1,0.9794,34,0.0020408163265306124,0.9797117516629712
0,2,2,2,0.9794,30,0.0020408163265306124,0.9793791574279379
0,2,2,3,0.9794,228,0.9795918367346939,0.973170731707317
0,2,2,4,0.9794,217,0.9795918367346939,0.9738359201773836
1,2,2,0,0.9794,20,0.0017605633802816902,0.977326565143824
1,2,2,1,0.9794,125,0.9823943661971831,0.9716864072194021
1,2,2,2,0.9794,20,0.0035211267605633804,0.977326565143824
1,2,2,3,0.9794,20,0.0017605633802816902,0.977326565143824
1,2,2,4,0.9794,20,0.0017605633802816902,0.977326565143824
3,2,2,0,0.9794,243,0.9801980198019802,0.9546162402669633
3,2,2,1,0.9794,239,0.9801980198019802,0.956952169076752
3,2,2,2,0.9794,234,0.9801980198019802,0.9556173526140156
3,2,2,3,0.9794,237,0.9801980198019802,0.9565072302558398
3,2,2,4,0.9794,254,0.9801980198019802,0.9520578420467186
