source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
0,7,2,0,0.8941,126,0.896,0.7368888888888889
0,7,2,1,0.8941,128,0.896,0.7253333333333334
0,7,2,2,0.8941,128,0.902,0.73
0,7,2,3,0.8941,127,0.9,0.7308888888888889
0,7,2,4,0.8941,126,0.902,0.7284444444444444
1,7,2,0,0.8941,172,0.902,0.7063333333333334
1,7,2,1,0.8941,172,0.91,0.6975555555555556
1,7,2,2,0.8941,174,0.91,0.7032222222222222
1,7,2,3,0.8941,172,0.896,0.6993333333333334
1,7,2,4,0.8941,172,0.896,0.6992222222222222
2,7,2,0,0.8941,129,0.898,0.6922222222222222
2,7,2,1,0.8941,129,0.898,0.6895555555555556
2,7,2,2,0.8941,130,0.908,0.6818888888888889
2,7,2,3,0.8941,130,0.902,0.6963333333333334
2,7,2,4,0.8941,130,0.906,0.6932222222222222
3,7,2,0,0.8941,118,0.898,0.8014444444444444
3,7,2,1,0.8941,119,0.902,0.8023333333333333
3,7,2,2,0.8941,118,0.9,0.7891111111111111
3,7,2,3,0.8941,118,0.898,0.7972222222222223
3,7,2,4,0.8941,119,0.904,0.7873333333333333
4,7,2,0,0.8941,128,0.904,0.6783333333333333
4,7,2,1,0.8941,64,0.002,0.9007777777777778
4,7,2,2,0.8941,128,0.9,0.6807777777777778
4,7,2,3,0.8941,126,0.898,0.6853333333333333
4,7,2,4,0.8941,126,0.9,0.6965555555555556
5,7,2,0,0.8941,136,0.898,0.8791111111111111
5,7,2,1,0.8941,133,0.902,0.8806666666666667
5,7,2,2,0.8941,141,0.898,0.8778888888888889
5,7,2,3,0.8941,137,0.898,0.8778888888888889
5,7,2,4,0.8941,138,0.896,0.878
6,7,2,0,0.8941,130,0.9,0.6398888888888888
6,7,2,1,0.8941,131,0.9,0.6404444444444445
6,7,2,2,0.8941,133,0.904,0.6236666666666667
6,7,2,3,0.8941,48,0.002,0.9143333333333333
6,7,2,4,0.8941,47,0.002,0.9142222222222223
8,7,2,0,0.8941,168,0.902,0.8367777777777777
8,7,2,1,0.8941,166,0.896,0.8414444444444444
8,7,2,2,0.8941,168,0.898,0.8387777777777777
8,7,2,3,0.8941,170,0.902,0.8275555555555556
8,7,2,4,0.8941,168,0.898,0.8423333333333334
9,7,2,0,0.8941,98,0.904,0.8891111111111111
9,7,2,1,0.8941,99,0.896,0.8888888888888888
9,7,2,2,0.8941,105,0.896,0.8882222222222222
9,7,2,3,0.8941,98,0.896,0.8892222222222222
9,7,2,4,0.8941,101,0.902,0.8884444444444445
0,8,2,0,0.8941,113,0.9,0.7484444444444445
0,8,2,1,0.8941,112,0.902,0.7453333333333333
0,8,2,2,0.8941,113,0.9,0.7514444444444445
0,8,2,3,0.8941,114,0.9,0.752
